timestamp,category,provider,model,deployment,test_id,run_id,latency_ms,ttft_ms,input_size,output_size,input_unit,output_unit,cost_usd,quality_metric,quality_metric_name,output_preview,error
2026-06-08T02:38:05.914+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p2_razonamiento,4,14493.970199953765,1264.4803999573924,135,1024,tokens,tokens,0.015765,,,"# Análisis de Combinaciones de Modelos 3D  ## Datos del Problema  | Modelo | Contexto | Triángulos | |--------|----------|------------| | Max | Gimnasio | 28,000 △ | | Winston | Entretenimiento | 31,0",
2026-06-08T02:38:19.238+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p2_razonamiento,5,13323.722900007851,991.9334999867715,135,1024,tokens,tokens,0.015765,,,"# Análisis de Combinaciones de Modelos 3D  ## Datos del Problema  | Modelo | Contexto | Triángulos | |--------|----------|------------| | Max | Gimnasio | 28,000 | | Winston | Entretenimiento | 31,000",
2026-06-08T02:38:23.896+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p3_json_estricto,1,4658.285300014541,995.1233000028878,75,213,tokens,tokens,0.00342,,,"{""agentes"":[{""nombre"":""Aria"",""estilo"":""realista"",""rol"":""Asistente de atención al cliente"",""expresiones"":[""sonrisa amable"",""ceño fruncido de preocupación"",""mirada atenta"",""gesto de asentimiento"",""expre",
2026-06-08T02:38:28.689+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p3_json_estricto,2,4792.61189996032,954.7935999580659,75,213,tokens,tokens,0.00342,,,"{""agentes"":[{""nombre"":""Nova"",""estilo"":""realista"",""rol"":""Asistente de atención al cliente"",""expresiones"":[""sonrisa amable"",""ceño fruncido de preocupación"",""gesto de aprobación"",""mirada atenta"",""expresi",
2026-06-08T02:38:33.256+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p3_json_estricto,3,4567.359299981035,895.5185000086203,75,214,tokens,tokens,0.003435,,,"{""agentes"":[{""nombre"":""Aria"",""estilo"":""realista"",""rol"":""Asistente de atención al cliente"",""expresiones"":[""sonrisa amable"",""ceño fruncido de preocupación"",""mirada atenta"",""gesto de asentimiento"",""expre",
2026-06-08T02:38:40.428+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p3_json_estricto,4,7171.402400010265,3611.2412000074983,75,208,tokens,tokens,0.003345,,,"{""agentes"":[{""nombre"":""Aria"",""estilo"":""realista"",""rol"":""Asistente de atención al cliente"",""expresiones"":[""sonrisa amable"",""ceño fruncido de preocupación"",""gesto de aprobación"",""mirada atenta"",""expresi",
2026-06-08T02:38:45.338+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p3_json_estricto,5,4909.842299995944,1073.6977999913506,75,225,tokens,tokens,0.0036,,,"{""agentes"":[{""nombre"":""Aria"",""estilo"":""realista"",""rol"":""Asistente de atención al cliente"",""expresiones"":[""sonrisa amable"",""ceño fruncido de preocupación"",""gesto de asentimiento"",""mirada atenta"",""expre",
2026-06-08T02:38:48.472+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p4_contexto_largo,1,3134.105900011491,987.3034000047483,250,121,tokens,tokens,0.002565,,,"## Resumen  El benchmarking de servicios cognitivos para agentes virtuales evalúa seis dimensiones clave: **rendimiento técnico** (latencia y precisión mediante métricas como WER), **costo a escala** ",
2026-06-08T02:38:51.522+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p4_contexto_largo,2,3049.9514999683015,900.3330999985337,250,118,tokens,tokens,0.00252,,,"## Resumen  El benchmarking de servicios cognitivos para agentes virtuales evalúa seis dimensiones clave: **rendimiento** (latencia y precisión mediante métricas como WER), **costo a escala** (expresa",
2026-06-08T02:38:54.252+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p4_contexto_largo,3,2730.581699986942,1046.6389000066556,250,104,tokens,tokens,0.00231,,,"## Resumen  El benchmarking de servicios cognitivos para agentes virtuales evalúa seis dimensiones clave: **rendimiento** (latencia y precisión mediante métricas como WER), **costo a escala** (por tok",
2026-06-08T02:38:57.038+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p4_contexto_largo,4,2785.9448000090197,933.4957000100985,250,118,tokens,tokens,0.00252,,,**Resumen:**  El benchmarking de servicios cognitivos para agentes virtuales evalúa seis dimensiones clave. Las tres principales son: **rendimiento técnico** (latencia y precisión mediante métricas co,
2026-06-08T02:39:00.552+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p4_contexto_largo,5,3513.4505999740213,1421.5018999530002,250,114,tokens,tokens,0.00246,,,"## Resumen  El benchmarking de servicios cognitivos para agentes virtuales evalúa seis dimensiones clave: **rendimiento** (latencia y precisión mediante métricas como WER o coherencia), **costos a esc",
2026-06-08T02:39:10.150+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p5_creativo,1,9598.310200031847,1435.99730002461,78,385,tokens,tokens,0.006009,,,"# ¡Hola! Soy Max 💪  ¡Qué bueno tenerte aquí hoy! Soy Max, tu acompañante de bienestar físico, y estoy listo para acompañarte en este camino hacia una mejor versión de ti mismo. Juntos vamos a trabajar",
2026-06-08T02:39:17.810+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p5_creativo,2,7659.555499965791,1000.0011000083759,78,345,tokens,tokens,0.005409,,,"# ¡Hola! Soy Max 💪  ¡Qué bueno tenerte aquí! Soy Max, tu acompañante de bienestar físico, y estoy listo para acompañarte en cada paso de tu entrenamiento. Juntos vamos a sacar lo mejor de ti, sin impo",
2026-06-08T02:39:26.860+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p5_creativo,3,9049.903100007214,1216.714000038337,78,391,tokens,tokens,0.006099,,,"# ¡Hola! Soy Max 💪  ¡Qué bueno tenerte aquí hoy! Soy Max, tu acompañante de bienestar físico, y estoy listo para ayudarte a sacar lo mejor de ti. Ya sea que estés comenzando el día o preparándote para",
2026-06-08T02:39:35.566+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p5_creativo,4,8705.84740000777,967.2622000216506,78,417,tokens,tokens,0.006489,,,"# ¡Hola! Soy Max 💪  ¡Qué bueno tenerte aquí hoy! Soy Max, tu acompañante de bienestar físico, y estoy listo para acompañarte en cada paso de tu entrenamiento. Ya sea que estés comenzando el día o prep",
2026-06-08T02:39:43.722+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p5_creativo,5,8156.0156000196,1014.0149000217207,78,374,tokens,tokens,0.005844,,,# ¡Hola! Soy Max 💪  ¡Qué gusto tenerte aquí hoy! Soy tu acompañante de bienestar físico y estoy listo para ayudarte a sacar lo mejor de ti. Juntos vamos a trabajar en tu rendimiento y bienestar de man,
